 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability,Bankrupt?
-0.7429181919727321,-0.6516996930247384,-0.6732033688843996,-0.8272523380356104,-0.827022199671445,-0.5499833369253764,-0.829388169244788,-0.7302229344082091,-0.7275773902968249,-0.7286041200067701,-0.8759516638069581,-0.7253095332799149,-0.6549734564684948,-0.8598280237575301,1.3762777251736522,-1.3762777251736555,-0.6515352286492972,-0.8392410410516875,-0.46348332536108544,-0.7258667042909132,-0.6386999508002756,0.14344755231732662,-0.5174084361850836,-0.3853578119338195,-0.4988736811917186,-1.0076905680330233,0.24479326589809722,-0.7788385475167973,-0.8273376606073393,-0.5780895080081992,1
0.11829668736245337,0.05614987015675926,0.18472546160767242,-0.3569454435448075,-0.35877840283601226,-0.17300325915747616,0.48175621170509036,-0.27459577570282284,-0.27309014389116876,-0.2742067864738796,-0.06581583700773523,-0.010298537735445347,0.003662235557986928,-0.1878663773059586,0.5357442436005997,-0.5357442436006036,-0.011683853150731043,-0.183936128688795,0.2411696801480277,-1.1024685790837347,-0.3681424254621271,0.32921965408982456,-0.18478435804436805,0.026089132406607485,-0.4184113464905314,0.03308685628238642,0.5713040040696993,-0.011126720195101058,-0.35700173166111954,-0.43542088507680315,1
-1.396059700274511,-1.2781299402534128,-1.3633710400198606,-0.726806702651166,-0.7264712114520223,-0.5031070263147424,-0.829388169244788,-0.9258523238800737,-0.9227173437397196,-0.9237054681995852,-0.9043774822911571,-0.5324975794252204,-0.4917716920725554,-0.8212356319005145,0.5592948815099218,-0.5592948815099077,-0.4917922146104946,-0.8637384209531107,-0.2547484478095756,-1.6403279939474789,-0.2939588435441522,0.663306928589267,-0.5525653492786351,-0.5542900113121036,-0.15627706454794826,-0.9875858675060984,1.2204134901245691,-1.1224882840843862,-0.726883160698229,-0.44053581888155574,1
0.01144819953448474,0.0420261112669767,0.12822558928549865,-0.47696946548730224,-0.47637193143166623,-0.33273724195255744,-0.3774959800421287,-0.5106131681624037,-0.5085170554641858,-0.5095871226806717,-0.18236169279288492,-0.2975080106648199,0.10857765552677758,-0.2605108796250655,1.3101116472379477,-1.3101116472379506,0.11405881294586864,-0.25987800638318215,0.3766399980291197,-1.2192151519541743,-0.8348032757073419,-0.019586054539890617,-0.35997432238594623,0.013806093212905397,-0.5618404264138112,-0.4390513290630496,0.7297190893798381,-0.10503503378629576,-0.47679386469304724,-0.5693395801711829,1
-0.6842720294806899,-0.7729978576074715,-0.7862031135287472,-0.7314884907411041,-0.7311579100554552,-0.2515900151812277,-0.829388169244788,-0.6734273052067166,-0.6709238554263237,-0.6719617931120984,-0.94985879186584,-0.19105974447419993,-0.6258302842549328,-0.8144252098080962,0.9327407112148248,-0.9327407112148276,-0.6207590516326498,-0.8556542855856235,-0.3560055986748125,-1.601578155120028,-0.8450652569749364,0.11279907983794159,-0.29029145570690573,-0.8621398420198118,-0.36364023434437154,-0.22421877076671673,1.427138446565113,-0.8918954922155579,-0.7316676621021351,-0.5123769808358959,1
-0.06969238144764628,0.2887764871647538,0.037825793570020264,-0.5378327106566674,-0.537299013276463,-0.38965847626549294,-0.6410389207564424,0.21006026015001864,0.21035335367054717,0.2091410696940911,-0.11698231027924554,-0.39793090329744313,-0.41017080987458765,-0.015335684298132838,-0.07264723572346471,0.07264723572346214,-0.41206726081498035,0.0029788799590091393,-0.23470437016392195,-0.9904806737705789,-0.6177261476790636,0.15071766962243363,-0.41784115630575086,0.22907464001573621,-0.586558845977996,-0.5847134550328732,0.4596966583076421,0.23685171777309205,-0.538038684159848,-0.2611446160541875,0
0.7296628470397654,0.4183827452120662,0.6254244657206145,0.21806325732132062,0.21938977942576762,0.5633290400772059,0.19266201635088362,-0.0246950072161773,-0.020037688136186255,-0.021204393010935595,0.17011845641100917,0.2990039715730898,0.20475012383152602,0.12314289824763258,-0.18647531895183678,0.18647531895183317,0.21049083426469728,0.15412771395074376,0.5591102221138753,-0.5926227420288963,-0.3024496231538115,-0.9346030387323921,0.16125836332335952,0.24728037999559863,-0.7951028983742299,0.5950639539271871,-0.11776222817629635,0.41317360962965205,0.21793919835325626,-0.21653697819695805,0
-0.05603505593580054,-0.025269445796049568,0.07781031859802853,-0.28203683410557573,-0.28123484412443117,-0.2885198817337156,-0.829388169244788,0.005595995024603002,0.006400628136700112,0.005228692873230331,-0.20225976573181223,-0.23323735937990284,-0.019652302212875748,-0.28094214590228933,0.9747954217671648,-0.9747954217671687,-0.04246003016739301,-0.2802108317013828,0.04798624214920211,-1.0290546431810033,-0.7786772996076721,-0.39876171895019386,-0.3356486647014301,-0.04397789352717841,-0.5410672962813375,-0.3661811702422434,0.47830092628314824,-0.12448071116838542,-0.28184223268211395,-0.5194191561290392,0
0.04840331562536532,-0.1581989412291859,0.07781031859802853,-0.29480534707815254,-0.2940167494065391,0.42496514006048086,1.3789702674887216,-0.7693488123025704,-0.7666053809853922,-0.7676243896453215,-0.261953984548595,-0.08260302043096798,-0.25571199714272624,-0.3172643970618428,-0.8565470404193465,0.856547040419339,-0.25232424677618526,-0.3213664299357341,0.11744933881784354,-0.2450781041604617,-0.630867254775688,-1.0098146688610958,0.25197385320540533,-0.006896500807328305,-0.7171114172851637,0.3518201664093019,-0.36414273813731163,-0.06138865909613803,-0.29465759254337126,0.1994564525899127,0
-0.3331984266173646,-0.13992113560713657,-0.28726577948370563,-0.46292410121742905,-0.4623118356213088,-0.3077234123409916,0.5795810151835371,0.005595995024603002,0.006400628136700112,0.005228692873230331,-0.2534262390033526,-0.261355769317057,-0.24114041103594153,-0.22872890986046732,0.2733228497538955,-0.27332284975389937,-0.23825513728283015,-0.22533670072220346,-0.1310281064793932,-0.18773335974150787,-0.8488360621210983,-0.05767791777404941,-0.3302522035331969,0.004812238561980288,-0.4620711386323383,-0.3810058894432691,-0.0848471418658514,-0.0828771243196678,-0.4629417509944639,-0.3707248608085253,0
-1.0393624927886562,-0.9923315250721577,-0.9930795691083946,-0.4046145586425386,-0.4043671983422678,-0.43279256039882397,-0.829388169244788,-0.8097368152903165,-0.8068923391155446,-0.8079033776593284,-0.8787942456553723,-0.4622015545823602,-0.5500580364996753,-0.8212356319005145,0.8267628406228931,-0.8267628406228975,-0.5486548654793512,-0.8642283685511276,-0.3045130543781472,-0.7912622196544753,-0.8649029103151283,0.6637686631270152,-0.46001948169328466,-0.5650520913601815,0.2699132494051747,-0.752658433728764,0.3384575870489578,-0.9816141261232795,-0.4045114227323272,-0.4937700848719314,0
-0.163686915852697,-0.04354725141810061,-0.13949688264109789,-0.4339821384795157,-0.4333395169817916,-0.5287117337911136,0.9811007309532657,0.375398647381073,0.3752780885158269,0.3740331768764005,-0.06013067331087692,-1.0848234889047585,-0.040052522762366684,-0.07662948312986621,0.81050168587597,-0.8105016858759723,-0.03689100765962389,-0.06120425538271575,-0.10268992773896148,-0.6881255534403041,-0.8848314731672196,1.463565488232545,-0.6274563349181423,0.0383339927950619,-0.6114289874364319,-1.260820297163899,0.33348331680467286,-0.055168359674443876,-0.43386845165366045,-0.49086265957318137,0
0.22835866354614986,-0.08176448135513412,0.09519489469714963,-0.25777665945759387,-0.25694922408834014,-0.05896383124342134,1.39138087688524,-0.432361412373652,-0.43046107408702217,-0.4315465834035399,-0.2676391482454224,0.01380295649637767,-0.1595395288379773,-0.24234975404527373,0.006415620114966311,-0.0064156201149694,-0.17318550587621265,-0.2412599976581226,0.028287752049159388,-1.0064458768031432,-0.6797339821834221,0.07688196290695187,-0.03577102577289399,0.01084235768153129,-0.39046094844617246,0.2620580970857338,0.47222701513184084,-0.045917185893322505,-0.25781370427373884,-0.2892028841999541,0
-0.722833889749427,-0.6317602687097559,-0.7105802074975248,-0.33821829118500285,-0.3374752273657952,-0.08565181480530339,-0.829388169244788,-0.8463384429979662,-0.8434023949209999,-0.8444062105470269,-0.6400173703882438,-0.13683138245255716,-0.2906838037990019,-0.5715201551786567,0.23295032762364498,-0.2329503276236473,-0.2877901269572746,-0.5957370848315965,-0.055690021535326664,-1.0045666522631163,-0.6968239235248104,-0.3544977293659135,-0.15927376275148977,-0.5018706154378602,-0.23239017129500655,0.03696266525566683,0.44897328541714954,-0.6621085512509512,-0.3380458564058974,-0.35953782745246055,0
-0.14842284616299467,0.14920051695995776,0.00131818376185063,-0.6382783460411183,-0.6382760650053262,-0.41989172701642585,-0.829388169244788,-0.4916812917618859,-0.48963254384066524,-0.4907063470490943,-0.1908894383381265,-0.4802776752562432,-0.4363996648667888,-0.21283792497816864,0.6669549405239426,-0.6669549405239453,-0.4346364572938564,-0.20867848238924286,-0.22882938188846805,-1.1753930732064755,-0.871501372969977,1.0039383430765974,-0.4602292660604817,-0.14457077405400487,-0.554892864822754,-0.7395131925147128,0.6225393747099568,0.06394914234933198,-0.6384029999175346,-0.4631945295059531,0
-1.2892112124465434,-1.0795665064501536,-1.2694943290845615,-0.8093764198739792,-0.8121099768423377,-0.20175931524640367,-0.829388169244788,-0.9157553231331369,-0.9126456042071812,-0.9136357211960833,-0.7736187172639075,-0.2352458172325684,-0.5413150848356083,-0.705458456329466,-0.16853197578282414,0.16853197578282106,-0.5404478849415794,-0.7388017834558754,-0.4002408045135411,-1.8275370152337673,-0.8235645081728481,-0.24309077310245386,-0.21656835913135322,-0.5177938568683249,-0.3195925509141226,-0.16850874129861018,3.2181916495782112,-1.0323814543247323,-0.8094543208762109,-0.22396147263298818,0
-0.37417040315290273,-0.35842399372536377,-0.4315577611064928,-0.0075138051946138104,-0.10015785262754699,-0.11598354520045039,-0.829388169244788,-0.31498377869053906,-0.3133771020212912,-0.3144857744878566,-0.5121011872094083,0.09614972845517776,0.056119945542382255,-0.40352974356575605,0.25481877711085954,-0.2548187771108809,0.05397199115143563,-0.4122517093700076,0.14371399228456547,-0.5364333392008769,-0.8034131512812814,0.58597135033643,-0.06274503160830361,-0.1763705828692948,-0.18006533598033847,0.280916676082355,0.1855595730490029,-0.3878380510319098,-0.007402066643009443,-0.36563021602078194,0
0.08375168753837373,0.14338485153475447,0.20906386814645278,-0.3160862020324909,-0.3153199248767627,0.19265165953430413,-0.6775407130991451,0.3552046458871995,0.3551346094507503,0.3538936828693966,-0.006121618190953315,0.21063182605640646,-0.09251023274676201,-0.07208920173494023,-0.798231175120081,0.7982311751200769,-0.08847774246847145,-0.05532488420635214,-0.009726877968500936,-0.6058039228935037,-0.8198717251698227,-0.5699332432876986,0.2778721054871275,0.5348772007362999,-0.35506126334700955,0.42541373306395047,0.020832765229479685,0.21885228935451373,-0.3161067750581209,0.1472830716368071,0
-0.049608079224342974,0.051165014078002224,0.025656590300630985,-0.20202081947728304,-0.20113490435641013,-0.3424867267223992,0.2138330559096557,-0.13954839071257788,-0.13838062764350303,-0.13952392030207517,-0.051602927765635354,-0.2995164685174855,0.14063514496171722,-0.11068159359195667,1.3011399756534416,-1.3011399756534454,0.14512809641028723,-0.09697043003878526,-0.0899031885512123,-0.346532610022665,0.20523274441747702,0.6384443748516471,-0.3634602302592882,0.08579086160538625,-0.23916694955714124,-0.45153745845942256,0.10201740145120305,-0.03661405145203586,-0.20218343026111713,-0.5681365812807702,0
-0.24804098519057513,-0.047701298150397864,-0.21338133106241078,-0.4254697964977541,-0.42481824679367586,-0.4371256647409291,1.6885054665548458,-0.31624590378392475,-0.31463606946287703,-0.3157444928633129,-0.3244907852137902,-0.5847174835941976,0.1668639999539154,-0.26278102032252765,0.8486312901101076,-0.8486312901101105,0.17121457026248535,-0.28217062209348176,0.557727871931423,0.02668369790825604,-0.8068488929550435,1.0562188080538286,-0.47826968843634116,-0.09366943367871969,-0.34845684320896536,-0.8108269234664106,0.016256833391173994,-0.16887890307721515,-0.42538208853608966,-0.4977839524937964,0
-0.06406877682511565,0.11015247767646445,-0.012589477117449855,-0.37141642491379695,-0.3707081810993703,-0.03916942277128454,0.1722210126389731,-0.10294676300492896,-0.10187057183804854,-0.10302108741437746,-0.08002874624980423,0.12025122268700078,-0.14205362550982184,-0.09933089010458314,0.04230230645297305,-0.04230230645297717,-0.13801273214291587,-0.08594660908313202,-0.06813117317746151,-0.24618079751034982,-0.822202212662618,-0.015139762497961395,-0.03631000740204353,0.09284103178894848,-0.42041727211504176,0.27321662736610863,-0.05037422672696108,0.12240557599423013,-0.3714150990135477,-0.30129656637517194,0
-0.4344233098228017,-0.3949796049694777,-0.41851932903214795,-0.17520694223477407,-0.17429290326388575,-0.15458756570330992,-0.829388169244788,-0.5913891741378676,-0.5890909717244622,-0.5901450987086573,-0.48083278687682535,-0.008290079882776618,-0.2353117765932353,-0.43531171333035423,0.4146266772098106,-0.41462667720981444,-0.23209990187951235,-0.4463030674329695,-0.15832952258298527,-0.9484479158008391,-0.48900981091358064,0.640288391799837,-0.12383913908623191,-0.15302737526360122,-0.16684019194255958,0.17052156888178407,0.4446213977169531,-0.36198832951530524,-0.17518455792945153,-0.40721067921189585,0
-0.11869807887250135,0.08024334120401021,-0.0178048499471979,-0.4182343058132889,-0.4175751671338097,0.6481200136817419,-0.46875046089888556,-0.15216964164622615,-0.1509703020591533,-0.15211110405643,-0.09139907364348997,1.0602094977285965,-0.019652302212875748,-0.17197539242365992,0.25986534237714515,-0.259865342377148,-0.06121884282517547,-0.16629801515976822,-0.10545462810389654,-0.5472974228610256,-0.6897604200057937,-0.0041436049106855395,0.611083985111748,0.06988402577843152,-0.42066633202711134,1.9554387938039062,0.10733583640664594,0.08373839390980164,-0.41842136086241916,-0.36702011159096015,0
-0.2857994733703671,-0.09173419351261775,-0.17861217886415054,-0.45568861053296383,-0.45506875596144264,-0.327025422592423,-0.829388169244788,-0.5989619246980621,-0.5966447763738579,-0.5976974089612757,-0.4012404951210861,-0.231228901527294,-0.019652302212875748,-0.3830984772885314,1.6779501822025413,-1.6779501822025435,-0.015201130524060571,-0.3902040674587327,-0.05085179589671236,-2.183274434151422,-0.7806282427287006,1.465927437510266,-0.3435699713093984,-0.10342739123862794,-0.43720746024726903,-0.36892046988664573,1.8067413144418778,-0.23909585614596682,-0.4557119860660376,-0.614180126249776,0
-0.18457459016493,-0.07428719723701295,-0.18121986527901737,-0.5740101640790525,-0.5764968561416614,-0.5000541573463969,-0.07672121113826003,-0.463914539707818,-0.461935260126193,-0.4630145427894721,-0.2875372211843497,-0.6248866406472349,-0.4772001059657746,-0.3104539749694245,0.437055856171067,-0.43705585617107084,-0.47742999866939045,-0.3123023993722123,-0.25543962290083316,-0.5293013431279509,-0.834553570764327,0.8894686194615767,-0.5736995945317532,0.12701007937482964,-0.06808698195297566,-1.021808456100041,0.21429210688607714,-0.10944963275643585,-0.5740860840849471,-0.4125501678493969,0
-0.6264292390775753,-0.03274672991415551,-0.6193111829770909,-0.5769894837726369,-0.5764968561416614,-0.49197882652693326,-0.829388169244788,-0.5257586692827942,-0.5236246647629788,-0.5246917431859102,-0.9043774822911571,-1.2153732493272014,-0.4772001059657746,-0.3059136935744994,2.0547603887516224,-2.054760388751625,-0.47655067932605616,-0.30764789719093955,-0.2630425489043537,-1.6953196843286893,-0.8544134280345811,2.3572973958205683,-0.5539508713167882,-0.32087384723895984,-0.18205257071021425,-1.2632991350037859,0.9294278805576017,-0.15561081761608905,-0.5769261549181071,-0.6520335714473603,0
-0.7638058662849652,-0.5470177153711384,-0.5445575057508404,-0.4484531198484396,-0.4499559938485758,-0.18186642713011145,-0.829388169244788,-0.8905128212657805,-0.887466255375821,-0.8884613536873139,-0.8077296994449347,-0.1348229245999452,-0.38977058932509273,-0.887069712127173,1.8052357728076636,-1.805235772807666,-0.38979117078387937,-0.9342908750691845,-0.24334405880428042,-0.442949847103243,-0.712788070426831,-0.6099501668602879,-0.30591123411485033,-0.33999196691743777,0.12086769459589009,-0.21209657676608035,-0.10013581015417403,-0.6884274834059908,-0.44864278970123567,-0.6277744692257617,0
-0.2263499387893969,-0.11499685521342583,-0.14297379786093653,-0.048373046706936956,-0.04008289780150659,-0.2820202252204715,3.534036087401892,-1.105074087138132,-1.1014907204422055,-1.1024434775116758,-0.4182959862115993,-0.15089058742116263,-0.1828540666088042,-0.40352974356575605,1.850094130730177,-1.8500941307301808,-0.18109937996621348,-0.4139665259631153,-0.08955760100559966,-1.8894036035561315,-0.6562683397647732,1.3788888966203876,-0.2984206708692856,-0.6627970171913002,-0.2705858446385907,-0.17820615155989375,1.3413304005419027,-0.274780629775552,-0.04817858233033784,-0.6323650660369866,0
0.04840331562536532,0.140061614148917,0.1343101909201861,-0.4437713317585081,-0.44313897769809113,-0.1957520569538682,-0.048249813110950585,-0.45886603933436415,-0.4568993903599384,-0.45797966928773565,-0.13688038321817284,-0.0303831162619908,0.03571972499289082,-0.17197539242365992,0.5463981036071953,-0.5463981036071976,0.0404890945536657,-0.16409325096864372,-0.12031489256532325,-0.8852241333723427,-0.6202272548449702,0.7079507052856857,-0.17979260240941294,0.05519891586679898,-0.35203779914776345,0.04899774984312693,0.4028532942894419,0.062086342358588995,-0.4435709877836849,-0.43777551917642954,0
0.13998773376363066,0.30123862736160156,0.20993309695140838,-0.35822229484210383,-0.36729967302412797,0.08668756243965753,0.18682172957605506,-0.29857615247679353,-0.2970105252809431,-0.2981224356071926,0.11042423759422726,1.3313513078367,0.46703867375357416,0.06865952150831747,1.3190833188224542,-1.3190833188224576,0.4719417856823371,0.0972937925794655,0.31823570282018965,-0.6781377850367004,-0.8120007160042169,1.446948930328526,0.17067048682942793,0.18099997060630352,-0.280149853573846,1.4502904403429058,0.3278046906415213,0.14197272790033064,-0.3580380981863301,-0.5705381093840367,0
0.8124101721997704,0.5155874387475468,0.7071319733865224,0.033771053416766596,0.03490427985364766,0.3906942238997852,1.0643248174946305,-0.1307135150589969,-0.12956785555252073,-0.1307128916739997,0.24402558446989095,0.6484756379347159,0.5486395559515383,0.24346035521360623,0.10286108964836785,-0.10286108964837172,0.5566495490900782,0.2837188536292528,-0.08955760100559966,-0.042716634142739754,0.23284821696387734,-0.17960101343252685,0.33222699943652534,0.28529719907225387,0.2616790089075297,1.1504297438248172,-0.17088457314014552,0.42598327053861257,0.03368238776413634,-0.32092310317866934,0
-0.037557497890369405,-0.07511800658347273,0.013487387031239906,-0.3062970087534985,-0.3055204641604631,-0.20599393994441537,0.8219529163390802,0.08637200100009612,0.08697454439700558,0.08578666890124492,-0.06013067331087692,0.27088556163599237,0.13189219329763976,-0.03803709127284977,1.436275778895005,-1.4362757788950087,0.1351624771858473,-0.019558709550282626,-0.1680059738602156,-0.9682865064513896,-0.4233683957708915,0.8792987563702761,-0.22799785408413034,0.13694843220424188,-0.4690653241363271,0.04857674417218928,0.46687325273212593,-0.05774819612406995,-0.3062063309166432,-0.5857875814825222,0
0.046796571447509615,0.09353629074731776,0.08215646262280475,-0.0722076042558025,-0.07629829610089656,-0.36641728024845094,0.9599296913945008,-0.2758579007961786,-0.2743491113327247,-0.275465504849306,-0.0743435825529768,-0.38588015618155996,0.12314924163356178,-0.06981906103744795,1.3588951114786814,-1.358895111478685,0.12607617730474815,-0.05238519861818612,-0.17422654968128215,-0.7388219555299089,-0.02628270013611166,1.7383711648025089,-0.3902466275890904,0.0280095047395311,1.4308331400261023,-0.5472989198982353,0.3709749254282288,-0.025307770816350925,-0.07240303537128752,-0.5758592416403028,0
-0.03193389326783877,-0.03773158599289901,-0.021281765167018518,0.08569633950537194,0.08688402800101294,-0.19338854549447704,1.3723999448670385,-0.48032216592159344,-0.47830183686657096,-0.47937788167016593,-0.22215783867073954,-0.06050998405175696,-0.00799503332746229,-0.1855962366084956,0.8312486764151373,-0.8312486764151397,-0.004649298404071489,-0.17830173131148763,-0.15902069767421226,-0.6305544122418654,-0.5582664008052067,0.2362838074583392,-0.2292484652020995,-0.00434277262546169,0.22617755356162125,-0.045901191900840445,0.19474877873097513,-0.0519107709948295,0.08580399648567433,-0.4946780709942583,0
-0.06888900935871935,0.06861201035360702,-0.04648940051075448,-0.40291209024618496,-0.4022368807952684,-0.4163464598274304,1.2081418793248722,-0.4689630400813009,-0.4669711298924767,-0.4680494162912376,-0.12835263767293129,-0.6469796770264491,0.2572078338159571,-0.09706074940712014,1.65664246218935,-1.6566424621893534,0.2614913561779957,-0.08276194969594135,0.15200809337934354,-0.3234781181238645,-0.7668416959516227,2.283074208467301,-0.46182702148340515,-0.012236452157411726,-0.6301281123380763,-0.8312739393836431,0.2391959721130152,-0.06491194450494565,-0.4028682359137591,-0.6118275079100439,0
-0.0632654047361887,0.004639690676402981,-0.04562017170579887,-0.49910155463975514,-0.4985272339206397,-0.3823709825991358,2.148428050072895,-0.6115831756317404,-0.609234450789538,-0.6102845927156604,-0.3102778759717212,-0.3878886140342256,0.06777721442779522,-0.2695914424149459,0.9916173059881118,-0.9916173059881146,0.07331701670476677,-0.268942036946704,0.10500818717567817,-0.18849283514390808,-0.5217198031647947,0.4400163126665263,-0.40086198253549543,-0.04040140144571676,-0.367326836948778,-0.5759680279671561,0.007335057535930347,-0.15340067069954516,-0.4989159020996474,-0.5221649196501355,0
-0.6023280764096126,-0.6433915995601591,-0.5002268366980559,-0.5872042941507456,-0.5867223803673949,-0.16463248940561145,-0.829388169244788,-0.956143326120854,-0.9529325623373045,-0.9539147092100612,-0.7167670802955397,0.01380295649637767,-0.593772794820018,-0.6714063458674057,0.9288156048966043,-0.9288156048966082,-0.5937932584371064,-0.7032805825988305,-0.29967482873956175,-1.5294011212021825,-0.8040058403968939,1.3210766821436737,-0.1205677731800867,-0.6315606941906979,-0.18907531630024854,0.3122876227427932,0.9166475934326057,-0.7381286967303377,-0.5871204753679652,-0.5116770713604137,1
-0.13315877647327493,0.020425068259088196,-0.049966315730591314,-0.6701996284726226,-0.6698047647012243,0.17482684394494005,-0.2073976277251345,0.16714800697556015,0.16754846065728202,0.1663446449292305,-0.122667473976103,0.3431900443314583,-0.5413150848356083,-0.14700384475148,-0.19600772001036668,0.19600772001036307,-0.5381030333593586,-0.1471900588366909,-0.2851601518237171,-1.1216094801025995,-0.8032440086239865,-0.27904327041164884,0.16804968260328987,0.18913806252000742,-0.7194561376430095,0.6035706781503473,0.6084894609815503,0.0716114255443376,-0.6701262253484913,-0.2125829160374566,0
0.046796571447509615,-0.03856239533935711,-0.022150993971974123,-0.28373930250192936,-0.28293909816205565,0.15562331333766408,-0.006637769840268085,-0.17236364314009964,-0.16859584624108806,-0.16973316131255112,-0.32733336706220434,-0.04444232123053951,-0.25571199714272624,-0.22645876916297505,-0.14329914945141276,0.1432991494514094,-0.25877258862729563,-0.2214171199379722,0.023449526410545082,-0.5926599461630232,-0.7157217322244347,-1.021206308106855,-0.1120334956644181,0.039128675251210804,-0.7459675719507008,0.05220725395343515,-0.15799737060584443,0.004792566211366002,-0.2838754854273268,-0.2339950964896597,0
-0.37095691479717396,-0.3609164217647262,-0.28291963545892945,-0.4616472499201392,-0.4601815180742569,-0.04399492533409839,-0.829388169244788,-0.0032388806289480477,-0.002412143954252335,-0.003582335754815305,-0.5888508971167035,0.25280944096210933,-0.30816970712712155,-0.5533590295988648,1.143014263976598,-1.143014263976601,-0.31504902660057055,-0.5756492333124539,-0.1545280595812106,-1.315327384273737,-0.8177099339833884,-0.2343631970018444,-0.1792579427446621,-0.14126436673862375,-0.5507600678799948,0.1694244496497677,0.9366281066046239,-0.41896214491162287,-0.4614848783590436,-0.5457424880950624,0
-1.1237165621265333,-0.8128767062374077,-0.9626565609349115,-0.48718427586535185,-0.48659745565734075,-0.09461346242209084,-0.829388169244788,-0.752941186088824,-0.7502388042450433,-0.7512610507646567,-0.6826560981145126,-0.1930682023268655,-0.45388556819492637,-0.6328139540103901,-0.4197387801488942,0.41973878014888777,-0.45310216350384636,-0.6606551415703638,-0.1970353276918726,-0.5199851831555278,-0.6832692033070028,-0.6122367491060385,-0.13966155399719477,-0.3375551851779321,-0.1836404487877575,-0.07134125202844091,-0.052102293861333915,-0.6842689070464106,-0.4872446241113328,-0.10750854178683848,0
-0.4480806353346474,-0.2196788328670106,-0.3872270920537083,-0.5535805433228876,-0.5530633631244384,0.09407353575016685,0.3525398668119233,-0.07139363567076296,-0.07039638579887769,-0.07155312802844524,-0.32733336706220434,0.22469103102495516,-0.3431415137833972,-0.29456299008712583,0.12809391597977923,-0.12809391597978337,-0.3420148197961249,-0.2963791024362932,-0.1828662383216423,-0.01409024388859752,-0.8335990858131483,-0.3243683945965652,0.00884028038338375,0.0020716067940591935,-0.6070938898841568,0.4089354471867997,-0.2181011738603872,-0.13137931880392315,-0.5537294070805495,-0.32878589382741386,0
-0.5967044717870821,-0.396641223662382,-0.4463346507907489,-0.1811655816220085,-0.17855353835794358,-0.16207201865797138,-0.829388169244788,-0.833717192064288,-0.8308127205053197,-0.8318190267926422,-0.5319992601483357,-0.05247615264114824,-0.3489701482261109,-0.5374680447165654,0.8688175511752332,-0.8688175511752365,-0.3467045229605668,-0.5572761983863864,-0.15107218412507908,-0.7329401706556044,-0.6814747508231797,0.4715408138881015,-0.1833535327630461,-0.3924878406960569,-0.08661622849848365,0.10205101986146094,0.28538768540457665,-0.4115665274462116,-0.18114288337671008,-0.5013646910621167,0
-0.23358028758978416,-0.04687048880393807,-0.16644297559476126,-0.503357725630636,-0.5027878690146975,-0.4540641635330281,0.1860916937292007,0.33753489458006747,0.3375090652688156,0.3362716256132755,-0.04876034591722122,-0.8297493416178693,-0.06628137775456434,-0.1016010308020453,1.0342327460144938,-1.034232746014497,-0.06356369440737118,-0.08741645187721414,-0.10891050356002804,-0.7506039311409443,-0.8318933354329738,1.7134246833712616,-0.51915955685748,0.016773611781084184,-0.5669114236084359,-0.9639883222759634,0.3753589292739121,-0.057231949253705276,-0.5033581940400697,-0.5290246998443424,0
-0.07933284651483538,-0.21053993005598676,-0.014327934727361064,-0.3790775326973194,-0.3783773242686114,0.16862262636409697,1.21106202271229,-0.427312912000199,-0.42542520432076836,-0.42651170990180426,-0.32733336706220434,0.2066149103510753,-0.3110840243484928,-0.3286151005492163,-0.1365703957630376,0.13657039576303476,-0.31241106857058226,-0.3309204080973053,-0.11340314165302971,-0.964122044600771,-0.597683846493703,-0.12257825554713415,0.19917753469625127,-0.03445530971181456,-0.3201847522792088,0.7013272206119086,0.41855168104355667,-0.14871281362013605,-0.37910078145149617,-0.23674303353086196,0
-0.6191988902771881,-0.4938459171978778,-0.5393421329210923,-0.6897780150306074,-0.6894036861338234,0.02966784848256983,-0.829388169244788,-0.8842021957989709,-0.8811714181680104,-0.882167761810151,-0.5291566782999215,-0.13080600889461402,-0.5063432781793361,-0.5102263563469233,0.017069480121561658,-0.01706948012156552,-0.506447536999373,-0.5293491852987795,-0.2779028133658109,-1.0647821412942498,-0.7640846511605788,-0.6515477686369875,-0.10551976658318814,-0.6401755648824423,-0.6748620501712792,0.10968973969272273,0.5237115487714172,-0.4830932910469024,-0.6899673047182789,-0.29273192834674006,0
